ID,Code,ประเภท Facter,ข้อย่อย,Weight,Target,คำอธิบาย
,35,2,มีความรู้เกี่ยวกับลักษณะงานที่เป็น Specific Competency ได้ โดยมีผู้ช่วยเหลือ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,35,2,สามารถปฏิบัติงานตาม Specific Competency ได้ด้วยตนเอง และมีความรู้เกี่ยวกับลักษณะงานที่เป็น Specific Competency ของหน่วยงาน,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,35,2,สามารถปฏิบัติงานตาม Specific Competency ได้ด้วยตนเอง ความรู้เกี่ยวกับลักษณะงานที่เป็น Specific Competency  ของหน่วยงาน และเป็นแบบอย่างที่ดีแก่บุคลากรในหน่วยงานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,35,2,สามารถปฏิบัติงานตาม Specific Competency ได้ด้วยตนเอง และมีความรู้เกี่ยวกับลักษณะงานที่เป็น Specific Competency ของหน่วยงาน เป็นแบบอย่างที่ดีแก่บุคลากรในหน่วยงานได้ สามารถนิเทศบุคลากรในหน่วยงานเกี่ยวกับ Specific Competency ของหน่วยงานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,35,2,สามารถนิเทศบุคลากรระดับโรงพยาบาล เกี่ยวกับ Specific Competency ของหน่วยงานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,36,2,"สามารถบอกวิธีการเข้าระบบ และสามารถปฏิบัติในการเข้าระบบ HIS ได้ถูกต้อง 
'- บอกวิธีเข้าระบบ HIS ได้
- สามารถเข้าระบบ HIS ได้",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,36,2,"สามารถบอกวิธีการเข้าระบบ และสามารถปฏิบัติในการเข้าระบบ HIS ได้ถูกต้อง สามารถ key เพื่อ Request การตรวจต่างๆ ได้โดย มีผู้ช่วยเหลือ 
'- บอกวิธีเข้าระบบ HIS ได้
- สามารถเข้าระบบ HIS ได้
- สามารถ key เพื่อ Request การตรวจต่างๆ ได้โดยมีผู้ช่วยเหลือ",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,36,2,"สามารถบอกวิธีการเข้าระบบและสามารถปฏิบัติในการเข้าระบบ HIS ได้ถูกต้อง สามารถ key เพื่อ Request การตรวจต่างๆ ได้ด้วยตนเอง
'- บอกวิธีเข้าระบบ HIS ได้
- สามารถเข้าระบบ HIS ได้
- สามารถ key เพื่อ Request การตรวจต่างๆ ได้ด้วยตนเอง",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,36,2,"สามารถบอกวิธีการเข้าระบบ และสามารถปฏิบัติในการเข้าระบบHIS ได้ถูกต้อง สามารถ key เพื่อ Request การตรวจต่างๆ ได้ด้วยตนเอง สามารถปฏิบัติเป็นตัวอย่างที่ดีแก่บุคลากรในหน่วยงานได้สามารถสอน / นิเทศงานการ key ข้อมูลระบบ HIS แก่บุคลากรในหน่วยงานได้
'- บอกวิธีเข้าระบบ HIS ได้ 
- สามารถเข้าระบบ HIS ได้ 
- สามารถ key เพื่อ Request การตรวจต่างๆ ได้ด้วยตนเอง 
- สามารถปฏิบัติเป็นตัวอย่างที่ดี แก่บุคลากรในหน่วยงานได้ 
- สามารถสอน/นิเทศงานการ key ข้อมูลระบบ HIS แก่บุคลากรในหน่วยงานได้",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,36,2,"สามารถบอกวิธีการเข้าระบบ และสามารถปฏิบัติในการเข้าระบบHIS ได้ถูกต้อง สามารถ key เพื่อ Request การตรวจต่างๆ ได้ด้วยตนเอง สามารถปฏิบัติเป็นตัวอย่างที่ดี แก่บุคลากรในหน่วยงานได้สามารถสอน / นิเทศงานการ key ข้อมูลระบบ HIS แก่บุคลากรในหน่วยงานได้ สามารถสอน / นิเทศ งานการ key ข้อมูลระบบ HISแก่บุคลากรระดับโรงพยาบาลได้
'- บอกวิธีเข้าระบบ HIS ได้
- สามารถเข้าระบบ HIS ได้
- สามารถ key เพื่อ Request การตรวจต่างๆ ได้ด้วยตนเอง
- สามารถปฏิบัติเป็นตัวอย่างที่ดี แก่บุคลากรในหน่วยงานได้
- สามารถสอน/นิเทศงานการ key ข้อมูลระบบ HIS แก่บุคลากรในหน่วยงานได้
- สามารถสอน / นิเทศ งานการ key ข้อมูลระบบ HIS แก่บุคลากรระดับโรงพยาบาลได้",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,37,2,ซักประวัติ ประเมินและคัดกรองผู้ป่วยได้ถูกต้อง รวดเร็ว ทันเวลา,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,37,2,กรณีผู้ป่วยมาด้วย Chest Pain มี Hx. โรคหัวใจ หรือสงสัยโรคหัวใจ ส่งทำ EKG ภายใน 5 นาทีและรายงานแพทย์ได้อย่างถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,37,2,"ให้การพยาบาลเบื้องต้นตามหลัก MONA
-  ให้ Morpine , ยาแก้ปวด ตามแผนการรักษา
-  ให้ O2 4 LPM keep  O2 sat > 95%
-  ให้ยา Nitroglycerine อมใต้ลิ้นตามแผนการรักษา
-  ให้ยา Aspirin เคี้ยวกลืน ตามแผนการรักษา",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,37,2,สามารถ Notify แพทย์ถึงอาการของผู้ป่วย และผล EKG. ได้ถูกต้องรวดเร็ว,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,37,2,On Monitor EKG. เพื่อเฝ้าระวัง Arrythmia,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,37,2,บันทึกสัญญาณชีพ พร้อมทั้งประเมินอาการต่างๆ ของผู้ป่วย รวมทั้งอาการเจ็บหน้าอก,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,37,2,ความรู้และความเข้าใจ ACS Fast Track และสามารถปฏิบัติตาม Flow ได้ถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,37,2,สามารถอธิบายถึงแนวทางการรักษา การดูแล ให้ข้อมูลเบื้องต้นกับผู้ป่วยและญาติได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,37,2,สามารถประสานงาน ส่งต่อข้อมูล ให้กับหน่วยงานที่เกี่ยวข้อง ได้อย่างถูกต้อง ครบถ้วน รวดเร็ว,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,37,2,สามารถประสานงานและเตรียมผู้ป่วยเข้าห้องCath Lab ได้ถูกต้องและรวดเร็ว,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,38,2,มีความรู้   และความเข้าใจเกี่ยวกับการทำหัตถการฉีดสีตรวจสวนหัวใจ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,38,2,ความรู้เกี่ยวกับ Early warning sign ก่อนที่ผู้ป่วยจะเกิด Cardiac arrest,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,38,2,มีความรู้ในการช่วยชีวิตขั้นสูง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,38,2,มีความรู้ ความเข้าใจเกี่ยวกับ ยาที่ใช้ในการช่วยชีวิตขั้นสูง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,38,2,สามารถให้การพยาบาลขั้นพื้นฐาน  ก่อนการทำหัตถการฉีดสีตรวจสวนหัวใจ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,38,2,สามารถเฝ้าระวังภาวะแทรกซ้อน  และติดตาม อาการ  และอาการแสดง  หลังผู้ป่วยทำหัตถการฉีดสีตรวจสวนหัวใจ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,38,2,สามารถประเมินอาการ  และ  Detect  ได้   เมื่อผู้ป่วยมีอาการเปลี่ยนแปลงขณะทำหัตถการ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,38,2,รายงานแพทย์ได้ถูกต้องและครบถ้วน  และทันท่วงทีที่ผู้ป่วยมีอาการ เปลี่ยนแปลง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,38,2,สามารถช่วยแพทย์ทำหัตถการฉีดสีตรวจสวนหัวใจได้  ไม่เกิดภาวะแทรกซ้อน,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,38,2,ทำหัตถการกับผู้ป่วยได้ถูกคน  ถูกหัตถการ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,กล่าวทักทายผู้ป่วยแนะนำตัวเองและการทวนสอบชื่อ-นามสกุล วัน เดือน ปีเกิด คนไข้ได้ถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,สามารถประเมินอาการแรกรับ และอาการเจ็บป่วยของผู้ป่วยที่มาใช้บริการที่แผนกได้ถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,ทวนสอบคำสั่งแพทย์ และหัตถการที่ตรวจได้ถูกต้อง ถูกหัตถการ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,สามารถลงทะเบียนการตรวจในสมุดลงทะเบียนได้ถูกต้อง ครบถ้วน สามารถทวนสอบได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,สามารถกรอกข้อมูลต่างๆของผู้ป่วยถูกต้อง ไม่เกิดข้อผิดพลาด,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,สามารถอธิบายถึงหัตถการที่ตรวจ ประโยชน์และขั้นตอนในการตรวจแก่ผู้รับบริการได้ถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,ใช้ถ้อยคำที่สุภาพ ให้เกียรติและให้ความเป็นส่วนตัว,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,ไม่ทำหัตถการต่างๆโดยไม่ได้ใช้ผ้าคลุมตรวจ ปิดประตู หรือผ้าม่านแก่ผู้รับบริการ หรือสิ่งที่เป็นการเปิดเผยความเป็นส่วนตัวของผู้รับบริการ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,ไม่เปิดเผยข้อมูลต่างๆของผู้รับบริการ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,สามารถจัดทำผลตรวจต่างๆได้ถูกต้องไม่เกิดข้อผิดพลาด,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,สามารถส่งมอบผลตรวจแก่ผู้รับบริการได้ถูกต้อง ถูกคน,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,สามารถทำการ check in ในระบบได้ถูกต้องและรวดเร็ว ไม่เกิดข้อผิดพลาด,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,สามารถแก้ไขปัญหาที่เกิดขึ้นระหว่างการตรวจและหลังการตรวจได้โดยไม่เกิดข้อร้องเรียนจากผู้รับบริการ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,เมื่อต้องส่งต่อข้อมูลผู้ป่วยแก่แผนกต่างๆ ต้องไม่เปิดเผยข้อมูลต่อหน้าผู้อื่น และส่งต่อผลให้ครบถ้วนไม่เกิดข้อผิดพลาด,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,39,2,ส่งต่อผู้ป่วยได้อย่างถูกต้อง ไม่เกิดข้อร้องเรียนต่างๆ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,มีความรู้ความเข้าใจถึงอันตรายและความเสี่ยงที่อาจจะเกิดขึ้นกับผู้รับบริการระหว่างการให้บริการตรวจทางเทคโนโลยีหัวใจและทรวงอก,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,สามารถเข้าถึงประวัติการเจ็บป่วย ที่อาจจะส่งผลให้เกิดอันตรายระหว่างการตรวจทางเทคโนโลยีหัวใจและทรวงอก,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,สามารถตรวจสอบความพร้อมอุปกรณ์ฉุกเฉินพร้อมช่วยชีวิตได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,มีความรู้ความเข้าใจในเรื่องการเคลื่อนย้ายผู้ป่วย,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,สามารถปฏิบัติตามแนวทางการป้องกันความเสี่ยงต่างๆที่อาจเกิดขึ้นได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,เฝ้าระวังต่อสภาวะความไม่สุขสบาย ความเจ็บปวดและสามารถตอบสนองความต้องการของผู้รับบริการได้อย่างเหมาะสม หรือมีวิธีการที่จะรายงานต่อผู้มีอำนาจรับผิดชอบได้ดี,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,ประเมินสภาวะการเจ็บป่วยของผู้รับบริการ และผลที่อาจจะเกิดต่อการปฎิบัติงานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,สามารถปฏิบัติตามมาตรฐานการดูแลผู้ป่วยที่เข้ารับบริการในแผนกอย่างเคร่งครัด,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,สามารถใช้อุปกรณ์ช่วยชีวิตและปฏิบัติการกู้พื้นคืนชีพพื้นฐานได้ในกรณีจำเป็น,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,หากจำเป็นต้องขอประวัติการเจ็บป่วยเพิ่มเติม ต้องใช้ถ้อยคำที่สุภาพ ให้เกียรติและให้ความเป็นส่วนตัว,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,มีความสามารถด้านการสื่อสาร อันได้แก่คำพูด ท่าทาง การแสดงออกทางสีหน้า เพื่อลดความกังวล รู้สึกผ่อนคลายเมื่อเข้ารับบริการ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,สร้างความน่าเชื่อถือและความมั่นใจให้กับผู้รับบริการ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,ทบทวนวิธีปฏิบัติงานและพฤติกรรมการบริการอย่างสม่ำเสมอเพื่อป้องกันข้อผิดพลาดและข้อร้องเรียนจากผู้รับบริการ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,สามารถนิเทศน์งาน แนะนำ แจกแจง ให้กับเพื่อนร่วมงาน ถึงวิธีการป้องกันอันตรายและการดูแล การเข้าถึงผู้รับบริการแต่ละประเภทการตรวจได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,มีการตรวจสอบ  เฝ้าระวัง และป้องกันอันตรายเพื่อไม่ให้เกิดเหตุการณ์ไม่พึงประสงค์ และไม่พึงพอใจแก่ผู้รับบริการอย่างสม่ำเสมอ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,มีความตระหนักในการเฝ้าระวังการป้องกันอันตรายที่อาจเกิดขึ้นขณะปฏิบัติงาน รวมทั้งคอยกระตุ้น แนะนำ และเป็นตัวอย่างให้กับทีมอย่างสม่ำเสมอ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,สามารถบริหารจัดการอุปกรณ์ช่วยชีวิต อุปกรณ์ช่วยอำนวยสะดวก อุปกรณ์ปราศจากเชื้อ ได้อย่างถูกต้องตามมาตรฐาน,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,สามารถตัดสินใจ  มีอำนาจ สั่งการ วางแนวทางปฏิบัติเพื่อเฝ้าระวังอันตรายจากการตรวจทางเทคโนโลยีหัวใจและทรวงอกได้อย่างเหมาะสมเป็นที่ยอมรับ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,สามารถแก้ไขสถานการณ์ต่างๆที่เกิดขึ้นกับผู้รับบริการในแง่ความปลอดภัยและการดูแลผู้รับบริการได้เป็นอย่างดี โดยไม่ก่อให้เกิดข้อร้องเรียน หรือความเสียหายแก่องค์กร,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,40,2,สามารถวางแผนปรับปรุงงานด้านความปลอดภัยและการดูแลผู้รับบริการอย่างต่อเนื่อง มีการตัดสินใจที่เหมาะสมเป็นที่ยอมรับ ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
