ID,Code,ประเภท Facter,ข้อย่อย,Weight,Target,คำอธิบาย
,117,5,สามารถให้ความช่วยเหลือผู้อื่นในการเก็บสิ่งส่งตรวจต่างๆ ให้มีความถูกต้องอย่างสม่ำเสมอ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,117,5,สามารถนำส่งสิ่งส่งตรวจต่างๆ ไปยังห้องปฏิบัติการชันสูตรได้อย่างถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,117,5,สามารถให้ความช่วยเหลือผู้อื่นในการเก็บสิ่งส่งตรวจต่างๆ ให้มีความถูกต้องอย่างสม่ำเสมอ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,117,5,สามารถอธิบายรายละเอียดของการเก็บสิ่งส่งตรวจและนำส่งให้แก่ผู้อื่นได้อย่างถูกต้องและมีประสิทธิภาพ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,117,5,สามารถสอนและถ่ายทอดความรู้ในการเก็บสิ่งส่งตรวจต่างๆ ให้แก่ผู้อื่นได้อย่างถูกต้องและมีประสิทธิภาพ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,118,5,"สามารถทำหัตถการต่างๆ เช่น การให้บริการวัดสายตา , การให้บริการตรวจตาบอดสี , การให้บริการตรวจการได้ยิน , การให้บริการตรวจคลื่นไฟฟ้าหัวใจ ให้แก่ผู้รับบริการได้อย่างถูกต้องภายใต้การดูแลของพยาบาลวิชาชีพ",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,118,5,สามารถประเมินความผิดปกติของผลการตรวจเบื้องต้น และร้องขอความช่วยเหลือจากผู้ชำนาญกว่าได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,118,5,"สามารถทำหัตถการต่างๆ เช่น การให้บริการวัดสายตา , การให้บริการตรวจตาบอดสี , การให้บริการตรวจการได้ยิน , การให้บริการตรวจคลื่นไฟฟ้าหัวใจได้อย่างรวดเร็วและมีประสิทธิภาพเป็นที่ยอมรับของแพทย์และผู้อื่น",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,118,5,"มีความเชี่ยวชาญและเทคนิคเฉพาะในการทำหัตถการต่างๆ เช่น การให้บริการวัดสายตา , การให้บริการตรวจตาบอดสี , การให้บริการตรวจการได้ยิน , การให้บริการตรวจคลื่นไฟฟ้าหัวใจ",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,118,5,"สามารถสอนและถ่ายทอดความรู้ในการทำหัตถการต่างๆ เช่น การให้บริการวัดสายตา , การให้บริการตรวจตาบอดสี , การให้บริการตรวจการได้ยิน , การให้บริการตรวจคลื่นไฟฟ้าหัวใจให้แก่ผู้อื่นได้อย่างถูกต้องและมีประสิทธิภาพ",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,119,5,อธิบายความหมายของ Standard precaution ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,119,5,"Hand Hygiene
 - ท่าในการล้างมือครบ 7 ขั้นตอน
- ความรู้และความจำเป็นของการล้างมือ
 - อธิบายหลักการ 5  moment for hand hygiene",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,119,5,"การสวมถุงมือ
- สวมถุงมือก่อนสัมผัสเลือดและสารคัดหลั่งหรือกิจกรรมที่เสี่ยงต่อการสัมผัสเลือดหรือสารคัดหลั่ง
 - สวมถุงมือ 1 คู่ / 1 กิจกรรม
 - ล้างมือหลังถอดถุงมือ",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,119,5,"การจัดการของมีคมติดเชื้อ
- สามารถทิ้งขยะมีคมติดเชื้อถูกภาชนะที่กำหนดไว้
 - รู้หลักการและแนวทางปฏิบัติเมื่อถูกของมีคมทิ่มตำหรือสารคัดหลั่งกระเด็นเข้าตา",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,119,5,"การทำลายเชื้อและการทำให้ปราศจากเชื้อ
- อธิบายกลุ่มของเครื่องมือทางการแพทย์ได้
 - รู้วิธีการจัดการกับอุปกรณ์ปราศจากเชื้อในหน่วยงานใกล้วันหมดอายุ
 - อธิบายวิธีการ First in First out
 - ปฏิบัติกับชุดอุปกรณ์ปราศจากเชื้อตามหลัก aseptic technique",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,119,5,"การจัดการขยะติดเชื้อ
- อธิบายประเภทของขยะได้
 - อธิบายประเภทของขยะติดเชื้อได้
 - ทิ้งขยะถูกประเภท โดยเฉพาะขยะติดเชื้อ",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,119,5,"Personal protective equipment : PPE
- อธิบายความหมายของ PPE
 - สามารถเลือกใช้ PPE ได้ถูกต้องกับสถานการณ์",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,120,5,มีความรู้เกี่ยวกับลักษณะงานที่เป็น Specific Competency ได้ โดยมีผู้ช่วยเหลือ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,120,5,สามารถปฏิบัติงานตาม Specific Competency ได้ด้วยตนเอง และมีความรู้เกี่ยวกับลักษณะงานที่เป็น Specific Competency ของหน่วยงาน,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,120,5,สามารถปฏิบัติงานตาม Specific Competency ได้ด้วยตนเอง ความรู้เกี่ยวกับลักษณะงานที่เป็น Specific Competency  ของหน่วยงาน และเป็นแบบอย่างที่ดีแก่บุคลากรในหน่วยงานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,120,5,สามารถปฏิบัติงานตาม Specific Competency ได้ด้วยตนเอง และมีความรู้เกี่ยวกับลักษณะงานที่เป็น Specific Competency ของหน่วยงาน เป็นแบบอย่างที่ดีแก่บุคลากรในหน่วยงานได้ สามารถนิเทศบุคลากรในหน่วยงานเกี่ยวกับ Specific Competency ของหน่วยงานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,120,5,สามารถนิเทศบุคลากรระดับโรงพยาบาล เกี่ยวกับ Specific Competency ของหน่วยงานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,121,5,มีความรู้ความเข้าใจในการใช้คอมพิวเตอร์ สามารถใช้งานการจ่ายยาและเวชภัณฑ์ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,121,5,อ่านลายมือแพทย์ได้   มีความรู้เรื่องยาที่ใช้กับโรคต่างๆ ตามการวินิจฉัยของแพทย์ ตรวจสอบความถูกต้องของชนิดยา ขนาดยา จำนวนยา และวิธีการใช้ยาตามคำสั่งแพทย์ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,121,5,สามารถบ่งชี้ลักษณะยาที่มีในบัญชีของโรงพยาบาลได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,121,5,สามารถแบ่งกลุ่มยาตามเภสัชวิทยาและสามารถตรวจสอบประวัติการแพ้ยาของคนไข้ได้ วิเคราะห์ใบสั่งยาค้นหาปัญหาจากใบสั่งยาได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,121,5,สามารถถ่ายทอดความรู้ ให้คำแนะนำการตรวจสอบวิเคราะห์ใบสั่งยาและแนวทางแก้ปัญหาให้กับผู้ร่วมงานได้และบุคลากรทางการแพทย์ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,121,5,"ประเมินความเสี่ยง,นำเสนอแนวทางลดความเสี่ยง เพื่อป้องกันปัญหาการตรวจสอบและวิเคราะห์ใบสั่งยาผิดพลาด",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,122,5,มีความรู้ ความเข้าใจในการใช้คอมพิวเตอร์ ระบบ HIS การจ่ายยาและเวชภัณฑ์,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,122,5,มีความรู้ทางเภสัชศาสตร์ในเรื่องยาและโรค,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,122,5,มีใจรักงานบริการและการติดต่อสื่อสาร สามารถสื่อสารให้คำแนะนำวิธีการใช้ยาทั้งยาทั่วไป และยาเทคนิคพิเศษให้คนไข้ใช้ได้อย่างถูกต้อง พร้อมทั้งให้คำแนะนำอาการไม่พึงประสงค์จากยา เพื่อให้คนไข้ใช้ยาได้อย่างปลอดภัย,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,122,5,สามารถถ่ายทอดความรู้ การให้คำแนะนำ การให้คำปรึกษาด้านยาแก่ผู้ร่วมงานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,122,5,สามารถระบุปัญหานำเสนอหาแนวทางป้องกันปัญหาที่เกี่ยวข้องกับการยาใช้เพื่อความปลอดภัยในการใช้ยาของคนไข้ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,123,5,มีความรู้ทางเภสัชวิทยา สามารถแยกกลุ่มยาทางเภสัชวิทยาได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,123,5,มีทักษะในการประเมินอาการไม่พึงประสงค์จากการใช้ยาได้สามารถรวบรวมข้อมูลและวิเคราะห์ข้อมูลจากการซักถามคนไข้เพื่อนำไปสู่การประเมินยาที่สงสัยว่าคนไข้เคยแพ้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,123,5,สามารถสื่อสารให้คนไข้เข้าใจการแพ้ยากับอาการข้างเคียงจากการใช้ยาได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,123,5,สามารถใช้ Algorithm เพื่อช่วยในการประเมินการแพ้ยาได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,123,5,"สามารถบันทึกข้อมูลการแพ้ยาลงในระบบคอมฯ, เวชระเบียนผู้ป่วย, ออกบัตรแพ้ยาให้ผู้ป่วยพร้อมทั้งแจ้งความสำคัญของบัตรแพ้ยาให้ผู้ป่วยเข้าใจ ",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,123,5,สามารถถ่ายทอดความรู้และให้คำแนะนำการประเมินอาการไม่พึงประสงค์จากการใช้ยา ให้กับผู้ร่วมงานและบุคลากรทางการแพทย์ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,123,5, สามารถนำเสนอแนวทางการบันทึกและการประเมินอาการไม่พึงประสงค์อย่างมีประสิทธิภาพเพื่อวางระบบป้องกันการแพ้ยาซ้ำได้และทำให้ทีมงานหรือระบบความปลอดภัยในการใช้ยา,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,124,5,จัดเรียงยาได้อย่างเป็นระเบียบตามหลัก First Expired First Out  (FEFO) ถูกต้องตามชนิดและรูปแบบของยา ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,124,5,"สามารถจัดเก็บยา,จัดจ่ายยาตามสภาวะที่กำหนดได้ (เก็บยาที่อุณหภูมิห้อง,ตู้เย็น,เก็บยาให้พ้นแสงได้)",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,124,5,"สามารถอธิบายหลักการจัดเก็บยาตามหลัก FEFO, การจัดเก็บยาให้ถูกต้องตามสภาวะที่กำหนด ให้ผู้ร่วมงาน สามารถตอบข้อซักถามบุคลากรทางการแพทย์ได้",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,124,5,สามารถนำเสนอแนวทางป้องกันที่อาจเกิดจากการจัดเก็บยาและควบคุมคุณภาพยาไม่เป็นไปตามเกณฑ์ที่กำหนดได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,125,5,มีความรู้ในการใช้คอมพิวเตอร์ระบบ HIS การจ่ายยาและเวชภัณฑ์,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,125,5,มีความรู้เรื่องยาที่ใช้กับโรคต่างๆ ตามการวินิจฉัยของแพทย์,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,125,5,สามารถประเมินความเหมาะสมของการใช้ยา ให้คำแนะนำปรึกษาด้านยาแก่บุคลากรทางการแพทย์ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,125,5,"สามารถระบุปัญหาที่พบจากการงาน,แก้ปัญหาเฉพาะหน้าจากงานบริการทางเภสัชกรรม",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,125,5,"สามารถแก้ปัญหาจากงานบริการเภสัชกรรมได้ดีและทำให้ผู้รับบริการเกิดความพึงพอใจ,เกิดความปลอดภัยจากการใช้ยา",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,125,5,พัฒนาระบบยาให้เกิดความปลอดภัยในการใช้ยา,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,126,5,มีความรู้ด้านภาษาอังกฤษในการอ่านชื่อยาและเวชภัณฑ์,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,126,5,บ่งชี้รูปแบบและประเภทของยาและเวชภัณฑ์ แยกประเภทกลุ่มยา และใช้ถาดในการแยกประเภทกลุ่มยาได้ถูกต้อง,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,126,5,จัดยาและเวชภัณฑ์ ทราบตำแหน่งที่เก็บยาและเวชภัณฑ์,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,126,5,จัดยาและเวชภัณฑ์ตามใบสั่งแพทย์ได้ถูกต้องครบถ้วน,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,126,5,ถ่ายทอดความรู้ในการจัดยาและเวชภัณฑ์ให้กับผู้ร่วมงานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,126,5,สามารถวิเคราะห์ ประเมินความเสี่ยงและเสนอแนวทางในการลดความเสี่ยงของการจัดยาและเวชภัณฑ์ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,127,5,มีความรู้ในการใช้คอมพิวเตอร์ระบบ HIS สามารถใช้งานการจ่ายยาและเวชภัณฑ์ได้ สามารถแก้ไขข้อมูลในระบบคอมพิวเตอร์ที่บันทึกผิดพลาดให้ถูกต้องตามคำสั่งแพทย์,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,127,5,สามารถอ่านลายมือแพทย์,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,127,5,มีความรู้ทางเภสัชศาสตร์ในเรื่องยาและโรคพื้นฐาน วิเคราะห์ใบสั่งยาได้สามารถค้นหาปัญหาจากใบสั่งยาได้ ตรวจสอบประวัติการแพ้ยาของคนไข้ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,127,5,สามารถถ่ายทอดความรู้การตรวจสอบวิเคราะห์ใบสั่งยาและแนวทางแก้ปัญหาให้กับผู้ร่วมงานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,127,5,มีความช่างสังเกต  ทราบว่ายารายการใดพยาบาลได้บริหารยาให้คนไข้แล้วไม่จัดยาให้คนไข้ซ้ำ,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,127,5,นำเสนอแนวทางลดความเสี่ยง เพื่อป้องกันปัญหาการตรวจสอบและวิเคราะห์ใบสั่งยาผิดพลาด,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,128,5,"มีความรู้คอมพิวเตอร์ระบบ HIS การเบิก,โอน,ตัดจ่าย,ดูรายงานการใช้ยาและเวชภัณฑ์",1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,128,5,สามารถตรวจสอบยอดคงคลังจัดทำรายงานรายการยา เมื่อถึงเกณฑ์การเบิกให้เป็นไปตามอัตราการใช้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,128,5,สามารถตรวจสอบความถูกต้องของชนิดยา จำนวนในขั้นตอนการรับยาจากพัสดุและการรับยอดเข้าระบบคอมพิวเตอร์ได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
,128,5,สามารถถ่ายทอดความรู้ด้านการบริหารคลังยาและเวชภัณฑ์ให้กับผู้ร่วมงานได้,1,3,"5 คะแนน   หมายถึง  สอนงาน
4 คะแนน   หมายถึง  พัฒนา 
3 คะแนน   หมายถึง  เสนอแนะ
 2 คะแนน   หมายถึง  ทำได้
1 คะแนน   หมายถึง  เข้าใจ"
